,train_len,test_len,rec_len,hit,precision,recall,f1_score
213,66,18,20,2,0.1,0.111111111,0.105263158
214,19,3,20,1,0.05,0.333333333,0.086956522
215,69,29,20,3,0.15,0.103448276,0.12244898
216,109,55,20,5,0.25,0.090909091,0.133333333
217,455,158,20,11,0.55,0.069620253,0.123595506
218,17,9,20,0,0,0,error
219,387,141,20,16,0.8,0.113475177,0.198757764
220,160,47,20,10,0.5,0.212765957,0.298507463
221,236,95,20,6,0.3,0.063157895,0.104347826
222,189,61,20,6,0.3,0.098360656,0.148148148
223,56,19,20,5,0.25,0.263157895,0.256410256
224,40,14,20,4,0.2,0.285714286,0.235294118
225,60,15,20,2,0.1,0.133333333,0.114285714
226,398,109,20,9,0.45,0.082568807,0.139534884
227,67,27,20,5,0.25,0.185185185,0.212765957
228,19,6,20,1,0.05,0.166666667,0.076923077
229,51,14,20,4,0.2,0.285714286,0.235294118
230,99,40,20,5,0.25,0.125,0.166666667
231,19,5,20,3,0.15,0.6,0.24
232,643,219,20,15,0.75,0.068493151,0.125523013
233,105,45,20,6,0.3,0.133333333,0.184615385
234,144,58,20,2,0.1,0.034482759,0.051282051
235,49,16,20,7,0.35,0.4375,0.388888889
236,26,4,20,1,0.05,0.25,0.083333333
237,42,8,20,0,0,0,error
238,33,11,20,1,0.05,0.090909091,0.064516129
239,208,71,20,11,0.55,0.154929577,0.241758242
240,94,34,20,12,0.6,0.352941176,0.444444444
241,51,25,20,4,0.2,0.16,0.177777778
242,25,10,20,6,0.3,0.6,0.4
243,23,13,20,5,0.25,0.384615385,0.303030303
244,69,24,20,4,0.2,0.166666667,0.181818182
245,12,9,20,0,0,0,error
246,151,53,20,4,0.2,0.075471698,0.109589041
247,122,28,20,10,0.5,0.357142857,0.416666667
248,43,8,20,0,0,0,error
249,779,267,20,16,0.8,0.059925094,0.111498258
250,22,5,20,0,0,0,error
251,20,3,20,1,0.05,0.333333333,0.086956522
252,26,12,20,1,0.05,0.083333333,0.0625
253,36,11,20,0,0,0,error
254,98,29,20,8,0.4,0.275862069,0.326530612
255,28,16,20,0,0,0,error
256,136,38,20,3,0.15,0.078947368,0.103448276
257,14,6,20,0,0,0,error
258,21,4,20,0,0,0,error
259,24,5,20,0,0,0,error
260,107,45,20,3,0.15,0.066666667,0.092307692
261,38,15,20,3,0.15,0.2,0.171428571
262,36,21,20,2,0.1,0.095238095,0.097560976
263,158,52,20,4,0.2,0.076923077,0.111111111
264,46,10,20,1,0.05,0.1,0.066666667
265,128,35,20,4,0.2,0.114285714,0.145454545
266,134,46,20,8,0.4,0.173913043,0.242424242
267,46,11,20,2,0.1,0.181818182,0.129032258
268,104,25,20,2,0.1,0.08,0.088888889
269,20,9,20,5,0.25,0.555555556,0.344827586
270,31,9,20,3,0.15,0.333333333,0.206896552
271,37,6,20,1,0.05,0.166666667,0.076923077
272,24,7,20,1,0.05,0.142857143,0.074074074
273,41,14,20,6,0.3,0.428571429,0.352941176
274,1009,337,20,20,1,0.059347181,0.112044818
275,311,92,20,9,0.45,0.097826087,0.160714286
276,29,12,20,1,0.05,0.083333333,0.0625
277,18,10,20,0,0,0,error
278,14,6,20,0,0,0,error
279,119,57,20,12,0.6,0.210526316,0.311688312
280,146,50,20,4,0.2,0.08,0.114285714
281,15,6,20,0,0,0,error
282,163,74,20,8,0.4,0.108108108,0.170212766
283,24,11,20,1,0.05,0.090909091,0.064516129
284,67,21,20,9,0.45,0.428571429,0.43902439
