, train_len, test_len, rec_len, hit, precision, recall, f1_score
366,26,5,10,1,0.1,0.2,0.133333333
463,28,5,10,1,0.1,0.2,0.133333333
568,18,5,10,1,0.1,0.2,0.133333333
11,44,20,10,2,0.2,0.1,0.133333333
171,62,20,10,2,0.2,0.1,0.133333333
342,46,20,10,2,0.2,0.1,0.133333333
390,61,20,10,2,0.2,0.1,0.133333333
354,160,66,10,5,0.5,0.075757576,0.131578947
372,170,66,10,5,0.5,0.075757576,0.131578947
304,165,51,10,4,0.4,0.078431373,0.131147541
573,217,82,10,6,0.6,0.073170732,0.130434783
84,226,67,10,5,0.5,0.074626866,0.12987013
596,313,98,10,7,0.7,0.071428571,0.12962963
75,48,21,10,2,0.2,0.095238095,0.129032258
160,323,114,10,8,0.8,0.070175439,0.129032258
219,397,131,10,9,0.9,0.06870229,0.127659574
41,164,53,10,4,0.4,0.075471698,0.126984127
202,286,117,10,8,0.8,0.068376068,0.125984252
49,15,6,10,1,0.1,0.166666667,0.125
120,16,6,10,1,0.1,0.166666667,0.125
158,20,6,10,1,0.1,0.166666667,0.125
180,18,6,10,1,0.1,0.166666667,0.125
206,19,6,10,1,0.1,0.166666667,0.125
258,19,6,10,1,0.1,0.166666667,0.125
324,15,6,10,1,0.1,0.166666667,0.125
449,32,6,10,1,0.1,0.166666667,0.125
531,16,6,10,1,0.1,0.166666667,0.125
581,34,6,10,1,0.1,0.166666667,0.125
165,43,22,10,2,0.2,0.090909091,0.125
528,51,22,10,2,0.2,0.090909091,0.125
328,201,54,10,4,0.4,0.074074074,0.125
167,118,55,10,4,0.4,0.072727273,0.123076923
246,149,55,10,4,0.4,0.072727273,0.123076923
18,382,120,10,8,0.8,0.066666667,0.123076923
292,341,105,10,7,0.7,0.066666667,0.12173913
93,74,23,10,2,0.2,0.086956522,0.121212121
20,186,56,10,4,0.4,0.071428571,0.121212121
346,124,40,10,3,0.3,0.075,0.12
332,193,74,10,5,0.5,0.067567568,0.119047619
133,28,7,10,1,0.1,0.142857143,0.117647059
272,24,7,10,1,0.1,0.142857143,0.117647059
