ȱͷ,,,,,,,
577,123,38,10,4,0.4,44.05263158,0.792801326
578,18,9,10,0,0,186.4444444,0
579,60,13,10,2,0.2,129.0769231,0.399381173
580,326,110,10,8,0.8,15.27272727,1.520361991
581,25,15,10,4,0.4,112.5333333,0.79716647
582,42,14,10,4,0.4,120.8571429,0.79736098
583,46,10,10,1,0.1,169.6,0.199882145
584,66,17,10,9,0.9,99.82352941,1.78391637
585,43,18,10,3,0.3,94.77777778,0.598106813
586,147,61,10,3,0.3,28.01639344,0.593643258
587,121,44,10,0,0,38.90909091,0
588,45,11,10,6,0.6,155.6363636,1.195391598
589,31,9,10,1,0.1,190.8888889,0.199895282
590,526,202,10,9,0.9,8.50990099,1.627840909
591,38,16,10,0,0,108,0
592,77,17,10,3,0.3,101.6470588,0.598234378
593,73,30,10,3,0.3,57.7,0.596896552
594,179,53,10,3,0.3,32.71698113,0.59454826
595,17,3,10,0,0,579,0
596,318,93,10,6,0.6,18.67741935,1.162650602
597,341,102,10,5,0.5,17.08823529,0.971571906
598,18,3,10,0,0,582.6666667,0
599,1885,593,10,8,0.8,2.94772344,1.258459323
600,582,181,10,7,0.7,9.701657459,1.305784246
601,78,23,10,5,0.5,76.65217391,0.993519301
602,104,31,10,9,0.9,57.03225806,1.772036305
603,721,222,10,3,0.3,8.004504505,0.578325016
604,75,25,10,4,0.4,71.2,0.795530726
605,162,59,10,4,0.4,30.23728814,0.789555211
606,847,268,10,5,0.5,6.671641791,0.930280957
607,133,54,10,2,0.2,33.2037037,0.397605056
608,630,201,10,10,1,8.930348259,1.798597194
609,31,6,10,3,0.3,300.8333333,0.599402258
610,974,328,10,7,0.7,5.512195122,1.242245779
all_hitprecisionrecallrec_countres_countcoverage,,,,,,,
