,train_len,test_len,rec_len,hit,precision,recall,f1_score
287,109,43,20,1,0.05,0.023255813953488372,0.031746031746031744
288,787,268,20,10,0.5,0.03731343283582089,0.06944444444444443
289,17,7,20,1,0.05,0.14285714285714285,0.07407407407407408
290,205,62,20,8,0.4,0.12903225806451613,0.1951219512195122
291,24,7,20,2,0.1,0.2857142857142857,0.14814814814814817
292,337,109,20,12,0.6,0.11009174311926606,0.186046511627907
293,17,4,20,0,0.0,0.0,-1
294,316,121,20,7,0.35,0.05785123966942149,0.09929078014184396
295,32,9,20,2,0.1,0.2222222222222222,0.13793103448275865
296,21,6,20,1,0.05,0.16666666666666666,0.07692307692307691
297,55,17,20,3,0.15,0.17647058823529413,0.16216216216216214
298,700,239,20,12,0.6,0.0502092050209205,0.09266409266409266
299,14,9,20,1,0.05,0.1111111111111111,0.06896551724137932
300,21,11,20,3,0.15,0.2727272727272727,0.19354838709677416
301,85,29,20,5,0.25,0.1724137931034483,0.20408163265306123
302,22,10,20,3,0.15,0.3,0.2
303,40,13,20,4,0.2,0.3076923076923077,0.24242424242424246
304,162,54,20,14,0.7,0.25925925925925924,0.37837837837837834
305,497,180,20,10,0.5,0.05555555555555555,0.09999999999999999
306,92,20,20,0,0.0,0.0,-1
307,731,244,20,13,0.65,0.05327868852459016,0.09848484848484848
308,90,25,20,3,0.15,0.12,0.1333333333333333
309,79,24,20,2,0.1,0.08333333333333333,0.0909090909090909
310,47,17,20,1,0.05,0.058823529411764705,0.05405405405405405
311,23,5,20,1,0.05,0.2,0.08000000000000002
312,166,57,20,5,0.25,0.08771929824561403,0.12987012987012986
313,259,81,20,8,0.4,0.09876543209876543,0.15841584158415842
314,96,32,20,11,0.55,0.34375,0.42307692307692313
315,24,9,20,0,0.0,0.0,-1
316,41,12,20,1,0.05,0.08333333333333333,0.0625
317,147,42,20,4,0.2,0.09523809523809523,0.12903225806451613
318,653,226,20,6,0.3,0.02654867256637168,0.04878048780487805
319,32,3,20,1,0.05,0.3333333333333333,0.08695652173913045
320,16,4,20,1,0.05,0.25,0.08333333333333334
321,42,14,20,7,0.35,0.5,0.4117647058823529
322,83,24,20,3,0.15,0.125,0.13636363636363635
323,67,31,20,3,0.15,0.0967741935483871,0.11764705882352941
324,17,4,20,0,0.0,0.0,-1
325,203,67,20,1,0.05,0.014925373134328358,0.022988505747126436
326,115,37,20,3,0.15,0.08108108108108109,0.10526315789473685
327,39,9,20,2,0.1,0.2222222222222222,0.13793103448275865
328,200,55,20,9,0.45,0.16363636363636364,0.24
329,16,7,20,1,0.05,0.14285714285714285,0.07407407407407408
330,179,68,20,14,0.7,0.20588235294117646,0.3181818181818182
331,137,31,20,2,0.1,0.06451612903225806,0.0784313725490196
332,210,57,20,7,0.35,0.12280701754385964,0.1818181818181818
333,20,5,20,0,0.0,0.0,-1
334,115,39,20,7,0.35,0.1794871794871795,0.23728813559322035
335,20,8,20,3,0.15,0.375,0.21428571428571425
336,46,10,20,2,0.1,0.2,0.13333333333333333
337,59,18,20,3,0.15,0.16666666666666666,0.15789473684210525
338,34,5,20,1,0.05,0.2,0.08000000000000002
339,281,90,20,6,0.3,0.06666666666666667,0.1090909090909091
340,22,6,20,5,0.25,0.8333333333333334,0.3846153846153846
341,38,14,20,0,0.0,0.0,-1
342,48,18,20,0,0.0,0.0,-1
