,train_len,test_len,rec_len,hit,precision,recall,f1_score
205,20,7,10,3,0.3,0.42857142857142855,0.3529411764705882
206,18,7,10,5,0.5,0.7142857142857143,0.588235294117647
207,15,5,10,0,0.0,0.0,-1
208,19,7,10,2,0.2,0.2857142857142857,0.23529411764705882
209,28,7,10,2,0.2,0.2857142857142857,0.23529411764705882
210,105,33,10,2,0.2,0.06060606060606061,0.0930232558139535
211,65,24,10,1,0.1,0.041666666666666664,0.058823529411764705
212,177,71,10,7,0.7,0.09859154929577464,0.1728395061728395
213,65,19,10,3,0.3,0.15789473684210525,0.20689655172413793
214,17,5,10,3,0.3,0.6,0.4
215,74,24,10,5,0.5,0.20833333333333334,0.29411764705882354
216,128,36,10,1,0.1,0.027777777777777776,0.04347826086956522
217,449,164,10,6,0.6,0.036585365853658534,0.06896551724137931
218,19,7,10,0,0.0,0.0,-1
219,402,126,10,6,0.6,0.047619047619047616,0.08823529411764705
220,157,50,10,4,0.4,0.08,0.13333333333333333
221,253,78,10,2,0.2,0.02564102564102564,0.045454545454545456
222,184,66,10,3,0.3,0.045454545454545456,0.07894736842105263
223,54,21,10,3,0.3,0.14285714285714285,0.19354838709677416
224,34,20,10,3,0.3,0.15,0.2
225,58,17,10,1,0.1,0.058823529411764705,0.07407407407407408
226,374,133,10,8,0.8,0.06015037593984962,0.11188811188811189
227,69,25,10,4,0.4,0.16,0.22857142857142856
228,18,7,10,2,0.2,0.2857142857142857,0.23529411764705882
229,56,9,10,3,0.3,0.3333333333333333,0.3157894736842105
230,98,41,10,3,0.3,0.07317073170731707,0.11764705882352941
231,20,4,10,1,0.1,0.25,0.14285714285714288
232,630,232,10,8,0.8,0.034482758620689655,0.06611570247933884
233,114,36,10,5,0.5,0.1388888888888889,0.2173913043478261
234,159,43,10,2,0.2,0.046511627906976744,0.07547169811320754
235,52,13,10,3,0.3,0.23076923076923078,0.2608695652173913
236,21,9,10,1,0.1,0.1111111111111111,0.10526315789473685
237,34,16,10,2,0.2,0.125,0.15384615384615385
238,33,11,10,0,0.0,0.0,-1
239,196,83,10,9,0.9,0.10843373493975904,0.19354838709677422
240,92,36,10,8,0.8,0.2222222222222222,0.3478260869565218
241,59,17,10,4,0.4,0.23529411764705882,0.29629629629629634
242,21,14,10,9,0.9,0.6428571428571429,0.75
243,29,7,10,0,0.0,0.0,-1
244,73,20,10,2,0.2,0.1,0.13333333333333333
245,13,8,10,0,0.0,0.0,-1
246,154,50,10,3,0.3,0.06,0.09999999999999999
247,108,42,10,10,1.0,0.23809523809523808,0.3846153846153846
248,40,11,10,3,0.3,0.2727272727272727,0.28571428571428564
249,791,255,10,10,1.0,0.0392156862745098,0.07547169811320754
250,18,9,10,0,0.0,0.0,-1
251,15,8,10,1,0.1,0.125,0.11111111111111112
252,35,3,10,0,0.0,0.0,-1
253,39,8,10,0,0.0,0.0,-1
254,100,27,10,6,0.6,0.2222222222222222,0.32432432432432434
255,32,12,10,1,0.1,0.08333333333333333,0.0909090909090909
256,139,35,10,1,0.1,0.02857142857142857,0.04444444444444444
257,16,4,10,0,0.0,0.0,-1
258,25,0,10,0,0.0,0,-1
259,23,6,10,0,0.0,0.0,-1
260,114,38,10,4,0.4,0.10526315789473684,0.16666666666666666
261,31,22,10,3,0.3,0.13636363636363635,0.18749999999999997
262,44,13,10,0,0.0,0.0,-1
263,164,46,10,3,0.3,0.06521739130434782,0.10714285714285714
264,41,15,10,2,0.2,0.13333333333333333,0.16
265,120,43,10,2,0.2,0.046511627906976744,0.07547169811320754
266,133,47,10,4,0.4,0.0851063829787234,0.14035087719298245
267,41,16,10,2,0.2,0.125,0.15384615384615385
268,100,29,10,0,0.0,0.0,-1
269,23,6,10,1,0.1,0.16666666666666666,0.125
270,32,8,10,4,0.4,0.5,0.4444444444444445
271,32,11,10,1,0.1,0.09090909090909091,0.09523809523809525
272,23,8,10,2,0.2,0.25,0.22222222222222224
273,42,13,10,3,0.3,0.23076923076923078,0.2608695652173913
274,1023,323,10,9,0.9,0.02786377708978328,0.05405405405405406
275,307,96,10,5,0.5,0.052083333333333336,0.09433962264150943
276,32,9,10,2,0.2,0.2222222222222222,0.2105263157894737
277,20,8,10,3,0.3,0.375,0.33333333333333326
278,14,6,10,0,0.0,0.0,-1
279,126,50,10,4,0.4,0.08,0.13333333333333333
280,135,61,10,4,0.4,0.06557377049180328,0.11267605633802817
281,16,5,10,0,0.0,0.0,-1
282,183,54,10,4,0.4,0.07407407407407407,0.125
283,26,9,10,1,0.1,0.1111111111111111,0.10526315789473685
284,64,24,10,3,0.3,0.125,0.17647058823529413
285,28,8,10,2,0.2,0.25,0.22222222222222224
286,84,22,10,4,0.4,0.18181818181818182,0.25000000000000006
287,115,37,10,1,0.1,0.02702702702702703,0.0425531914893617
288,798,257,10,8,0.8,0.0311284046692607,0.0599250936329588
289,19,5,10,0,0.0,0.0,-1
290,196,71,10,5,0.5,0.07042253521126761,0.1234567901234568
291,21,10,10,4,0.4,0.4,0.4000000000000001
292,334,112,10,6,0.6,0.05357142857142857,0.0983606557377049
293,14,7,10,1,0.1,0.14285714285714285,0.11764705882352941
294,337,100,10,2,0.2,0.02,0.03636363636363636
295,31,10,10,1,0.1,0.1,0.10000000000000002
296,21,6,10,3,0.3,0.5,0.37499999999999994
297,45,27,10,3,0.3,0.1111111111111111,0.16216216216216217
298,718,221,10,4,0.4,0.01809954751131222,0.03463203463203464
299,14,9,10,0,0.0,0.0,-1
300,22,10,10,2,0.2,0.2,0.20000000000000004
301,88,26,10,2,0.2,0.07692307692307693,0.1111111111111111
302,23,9,10,3,0.3,0.3333333333333333,0.3157894736842105
303,43,10,10,2,0.2,0.2,0.20000000000000004
304,150,66,10,6,0.6,0.09090909090909091,0.15789473684210525
305,509,168,10,7,0.7,0.041666666666666664,0.07865168539325842
306,81,31,10,0,0.0,0.0,-1
307,751,224,10,6,0.6,0.026785714285714284,0.05128205128205128
308,89,26,10,1,0.1,0.038461538461538464,0.05555555555555555
309,82,21,10,0,0.0,0.0,-1
310,50,14,10,0,0.0,0.0,-1
311,22,6,10,0,0.0,0.0,-1
312,177,46,10,3,0.3,0.06521739130434782,0.10714285714285714
313,249,91,10,8,0.8,0.08791208791208792,0.15841584158415845
314,92,36,10,7,0.7,0.19444444444444445,0.30434782608695654
315,24,9,10,1,0.1,0.1111111111111111,0.10526315789473685
316,43,10,10,1,0.1,0.1,0.10000000000000002
317,149,40,10,6,0.6,0.15,0.24
318,638,241,10,3,0.3,0.012448132780082987,0.02390438247011952
319,27,8,10,0,0.0,0.0,-1
320,13,7,10,0,0.0,0.0,-1
321,30,26,10,6,0.6,0.23076923076923078,0.33333333333333337
322,77,30,10,2,0.2,0.06666666666666667,0.1
323,80,18,10,2,0.2,0.1111111111111111,0.14285714285714285
324,16,5,10,0,0.0,0.0,-1
325,195,75,10,0,0.0,0.0,-1
326,114,38,10,3,0.3,0.07894736842105263,0.125
327,37,11,10,2,0.2,0.18181818181818182,0.1904761904761905
328,196,59,10,5,0.5,0.0847457627118644,0.14492753623188406
329,16,7,10,1,0.1,0.14285714285714285,0.11764705882352941
330,174,73,10,8,0.8,0.1095890410958904,0.19277108433734938
331,122,46,10,2,0.2,0.043478260869565216,0.07142857142857142
332,197,70,10,4,0.4,0.05714285714285714,0.09999999999999999
333,21,4,10,0,0.0,0.0,-1
334,111,43,10,2,0.2,0.046511627906976744,0.07547169811320754
335,18,10,10,3,0.3,0.3,0.3
